observedTaxon	observedTaxonID	organismQuantity	sex	lifeStage	organismQuantityType	surveyTargetID
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	263-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	263-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	adult	individuals	263-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	adult	individuals	263-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	263-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	263-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	18	female	adult	individuals	264-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	56	female	juvenile	individuals	264-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	male	juvenile	individuals	264-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	194	indeterminate	unknown	individuals	264-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	female	adult	individuals	264-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	adult	individuals	264-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	12	male	adult	individuals	264-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	indeterminate	adult	individuals	264-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	juvenile	individuals	264-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	juvenile	individuals	264-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	96	female	adult	individuals	265-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	37	female	juvenile	individuals	265-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	13	male	juvenile	individuals	265-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	265-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	80	indeterminate	unknown	individuals	265-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	7	female	adult	individuals	265-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	indeterminate	adult	individuals	265-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	juvenile	individual	265-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	juvenile	individual	265-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	265-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	adult	individuals	265-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	indeterminate	adult	individuals	265-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	juvenile	individuals	265-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	juvenile	individuals	265-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	female	adult	individuals	266-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	41	female	juvenile	individuals	266-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	male	juvenile	individuals	266-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	266-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	105	indeterminate	unknown	individuals	266-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	9	female	adult	individuals	266-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	266-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	juvenile	individual	266-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	female	adult	individuals	266-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	male	adult	individuals	266-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	adult	individual	266-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	266-1-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	juvenile	individual	267-1-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	33	female	adult	individuals	267-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	female	juvenile	individuals	267-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	male	juvenile	individuals	267-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	18	indeterminate	unknown	individuals	267-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	12	female	adult	individuals	267-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	267-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	15	female	adult	individuals	267-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	male	adult	individuals	267-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	juvenile	individuals	267-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	juvenile	individuals	267-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	female	adult	individuals	268-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	adult	individual	268-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	14	female	juvenile	individuals	268-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	11	male	juvenile	individuals	268-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	28	indeterminate	unknown	individuals	268-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	7	female	adult	individuals	268-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	juvenile	individual	268-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	female	adult	individuals	268-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	10	male	adult	individuals	268-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	indeterminate	adult	individuals	268-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	indeterminate	juvenile	individuals	268-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	adult	individuals	269-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	adult	individual	269-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	female	juvenile	individuals	269-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	male	juvenile	individuals	269-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	indeterminate	pup	individuals	269-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	112	indeterminate	unknown	individuals	269-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	adult	individual	269-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	juvenile	individual	269-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	adult	individuals	269-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	adult	individuals	269-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	269-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	269-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	adult	individual	270-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	juvenile	individuals	270-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	juvenile	individual	270-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	indeterminate	unknown	individuals	270-1-231413
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	270-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	adult	individual	270-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	270-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	105	female	adult	individuals	271-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	13	female	juvenile	individuals	271-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	39	male	juvenile	individuals	271-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	20	indeterminate	unknown	individuals	271-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	271-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	indeterminate	adult	individuals	271-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	adult	individuals	271-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	male	adult	individuals	271-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	female	juvenile	individuals	271-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	juvenile	individuals	271-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	271-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	female	adult	individuals	272-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	28	female	juvenile	individuals	272-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	male	juvenile	individuals	272-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	272-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	140	indeterminate	unknown	individuals	272-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	female	adult	individuals	272-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	male	adult	individual	272-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	female	adult	individuals	272-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	adult	individuals	272-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	272-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	272-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	141	female	adult	individuals	273-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	juvenile	individuals	273-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	36	male	juvenile	individuals	273-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	273-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	indeterminate	unknown	individuals	273-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	female	adult	individuals	273-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	female	adult	individuals	273-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	male	adult	individuals	273-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	female	juvenile	individuals	273-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	juvenile	individuals	273-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	31	female	adult	individuals	274-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	26	female	juvenile	individuals	274-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	13	male	juvenile	individuals	274-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	274-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	133	indeterminate	unknown	individuals	274-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	274-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	male	adult	individual	274-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	juvenile	individual	274-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	female	adult	individuals	274-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	adult	individuals	274-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	indeterminate	adult	individuals	274-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	juvenile	individuals	274-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	juvenile	individuals	274-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	274-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	274-1-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	5	female	adult	individuals	275-1-344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	adult	individual	275-1-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	19	female	adult	individuals	275-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	female	juvenile	individuals	275-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	male	juvenile	individuals	275-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	275-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	93	indeterminate	unknown	individuals	275-1-231413
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	female	adult	individuals	275-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	adult	individuals	275-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	adult	individual	275-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	juvenile	individuals	275-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	juvenile	individuals	275-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	275-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	275-1-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	adult	individual	276-1-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	female	adult	individuals	276-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	male	adult	individuals	276-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	female	juvenile	individuals	276-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	male	juvenile	individuals	276-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	indeterminate	pup	individuals	276-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	45	indeterminate	unknown	individuals	276-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	female	adult	individuals	276-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	276-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	adult	individuals	276-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	276-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	11	female	adult	individuals	277-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	17	female	juvenile	individuals	277-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	29	male	juvenile	individuals	277-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	indeterminate	pup	individuals	277-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	65	indeterminate	unknown	individuals	277-1-231413
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	female	adult	individuals	277-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	male	adult	individuals	277-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	indeterminate	adult	individuals	277-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	277-1-195932
