surveyTargetID	observedTaxon	observedTaxonID	organismQuantity	organismQuantityType
115-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-344008-4-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-344008-4-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-344008-4-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	19	individuals
115-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	individuals
115-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	individuals
115-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	57	individuals
115-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-1-231413-4-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-1-231413-4-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	164	individuals
115-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	individuals
115-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
115-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-231417-4-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-231417-4-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-231417-4-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
115-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
115-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
115-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
115-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
115-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-1-195932-4-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-1-195932-4-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-1-195932-4-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-4-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-4-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-344008-4-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
115-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
115-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	27	individuals
115-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
115-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	26	individuals
115-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-2-231413-4-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-2-231413-4-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
115-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	7	individuals
115-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-4-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-4-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-231417-4-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
115-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
115-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
115-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-195932-4-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-195932-4-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
115-2-195932-4-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-4-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-4-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-344008-4-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	156	individuals
116-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	55	individuals
116-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	individuals
116-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	33	individuals
116-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
116-1-231413-4-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-1-231413-4-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	5	individuals
116-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-4-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-4-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-231417-4-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
116-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
116-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
116-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
116-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-1-195932-4-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-1-195932-4-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-1-195932-4-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-4-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-4-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-344008-4-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
116-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	individuals
116-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
116-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	individuals
116-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	individuals
116-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
116-2-231413-4-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-2-231413-4-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
116-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	31	individuals
116-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	5	individuals
116-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-4-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-4-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-231417-4-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
116-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
116-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
116-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
116-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
116-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-2-195932-4-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-2-195932-4-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
116-2-195932-4-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
117-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-4-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-4-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-344008-4-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	30	individuals
117-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
117-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
117-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	17	individuals
117-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	18	individuals
117-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
117-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
117-1-231413-4-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
117-1-231413-4-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
117-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	113	individuals
117-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	5	individuals
117-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
117-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-231417-4-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-231417-4-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-231417-4-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
117-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
117-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
117-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
117-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
117-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
117-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
117-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
117-1-195932-4-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
117-1-195932-4-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
117-1-195932-4-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
117-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
117-2-344008-4-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
